0.0	0.0	0.0	0.0	0.0	0.001182202447163515	0.12551813125695216	0.2142981090100111	0.2710015572858732	0.3074642936596218	0.3382945494994438	0.363265850945495	0.38416685205784207	0.401676084538376	0.4155083426028921	0.43005339265850945	0.4409793103448276	0.4512956618464961	0.4602869855394883	0.46932369299221355	
0.0	0.0	0.0	0.0	0.0	0.003214238042269188	0.12056907675194661	0.21083559510567298	0.2633543937708565	0.3018398220244716	0.3330233592880979	0.3561877641824249	0.37795372636262514	0.395184872080089	0.4092667408231368	0.4217539488320356	0.4332164627363737	0.4434496106785317	0.45407830923248055	0.4617210233592881	
0.0	0.0	0.0	0.0	0.0	0.000235817575083426	0.11019354838709677	0.2027666295884316	0.25753993325917685	0.29452725250278083	0.32648275862068965	0.349407786429366	0.37036796440489433	0.3862674082313682	0.40128854282536147	0.4137290322580645	0.4257530589543938	0.4353143492769744	0.4451012235817575	0.4525988876529477	
0.0	0.0	0.0	0.0	0.0	0.003409566184649611	0.10999466073414906	0.20000800889877643	0.2520791991101224	0.2890696329254728	0.3184734149054505	0.3415799777530589	0.36347986651835373	0.3785406006674082	0.39301179087875415	0.40449121245828695	0.4163626251390434	0.42782424916573975	0.43519199110122353	0.44408008898776413	
0.0	0.0	0.0	0.0	0.0	0.0007087875417130145	0.10353414905450499	0.18749810901001113	0.23991724137931034	0.2821744160177976	0.3095114571746385	0.3346860956618465	0.35454238042269187	0.3700364849833148	0.3841690767519466	0.3965944382647386	0.4077072302558398	0.4171630700778643	0.42661802002224697	0.43375795328142375	
0.0	0.0	0.0	0.0	0.0	0.00030300333704115685	0.08267853170189099	0.18241646273637374	0.2353454949944383	0.2734416017797553	0.3016298109010011	0.3245085650723026	0.34319822024471636	0.3603937708565072	0.37387319243604006	0.3867612903225806	0.3982674082313682	0.40563426028921024	0.4147145717463849	0.42221935483870965	
0.0	0.0	0.0	0.0	0.0	1.7797552836484984e-05	0.06894460511679644	0.17118042269187986	0.22500956618464962	0.2656347052280311	0.2932115684093437	0.31494416017797555	0.3343982202447164	0.35113548387096777	0.36394972191323693	0.3755528364849833	0.3856502780867631	0.39444760845383764	0.40408542825361515	0.4110442714126808	
0.0	0.0	0.0	0.0	0.0	1.3348164627363738e-05	0.028064516129032255	0.16223626251390433	0.21519599555061178	0.25380378197997777	0.2824146829810901	0.30423181312569525	0.3220547274749722	0.33941179087875417	0.35044137931034486	0.3623635150166852	0.37253659621802004	0.3809130144605117	0.38952569521690766	0.39653392658509456	
0.0	0.0	0.0	0.0	0.0	0.00019888765294771968	0.04662825361512792	0.14528231368186872	0.20234883203559512	0.24078976640711902	0.26895528364849836	0.29087741935483874	0.3083483870967742	0.32506829810901	0.337625361512792	0.3491590656284761	0.35884983314794217	0.3666144605116796	0.37399466073414905	0.3816827586206897	
0.0	0.0	0.0	0.0	0.0	3.9599555061179085e-05	0.00587230255839822	0.13173481646273638	0.19013659621802004	0.2270389321468298	0.2543007786429366	0.27769388209121243	0.2943586206896552	0.309508787541713	0.32291123470522803	0.33285250278086764	0.3416182424916574	0.35055572858731926	0.35837997775305896	0.3652222469410456	
